train_number,train_name,station_code,station_name,arrival,departure,day,distance,zone,division
16032,Andaman Express,GWL,GWALIOR JN,20:09:00,20:12:00,2,,NCR,Madhya Pradesh
16032,Andaman Express,JHS,JHANSI JN,22:10:00,22:20:00,2,,NCR,Uttar Pradesh
16032,Andaman Express,BPL,BHOPAL JN,03:05:00,03:10:00,3,,WCR,Madhya Pradesh
16032,Andaman Express,ET,ITARSI JN,05:10:00,05:30:00,3,,WCR,Madhya Pradesh
16032,Andaman Express,NGP,NAGPUR,10:35:00,10:45:00,3,,SECR,Maharashtra
16032,Andaman Express,BZA,VIJAYAWADA JN,00:40:00,01:00:00,4,,SCR,Andhra Pradesh
16032,Andaman Express,MAS,CHENNAI CENTRAL,10:10:00,None,4,,SR,Tamil Nadu
13023,Howrah-Gaya Express,HWH,HOWRAH JN,None,19:50:00,1,,ER,West Bengal
13023,Howrah-Gaya Express,BWN,BARDDHAMAN JN,21:41:00,21:46:00,1,,ER,West Bengal
13023,Howrah-Gaya Express,GAYA,GAYA JN,10:55:00,None,2,,ECR,Bihar
12343,Darjeeling Mail,SDAH,KOLKATA SEALDAH,None,22:05:00,1,,ER,West Bengal
12343,Darjeeling Mail,BWN,BARDDHAMAN JN,23:43:00,23:46:00,1,,ER,West Bengal
12343,Darjeeling Mail,NJP,NEW JALPAIGURI,08:00:00,None,2,,NFR,West Bengal
54307,Moradabad Delhi Passenger,MB,MORADABAD,None,17:00:00,1,,NR,Uttar Pradesh
54307,Moradabad Delhi Passenger,GZB,GHAZIABAD,21:35:00,21:37:00,1,,NR,Uttar Pradesh
12476,Jammu Tawi - Hapa Sarvodaya SF Express,JAT,JAMMU TAWI,None,11:15:00,1,,NR,Jammu and Kashmir
12476,Jammu Tawi - Hapa Sarvodaya SF Express,LDH,LUDHIANA JN,15:45:00,16:10:00,1,,NR,Punjab
12476,Jammu Tawi - Hapa Sarvodaya SF Express,UMB,AMBALA CANT JN,17:50:00,18:00:00,1,,NR,Haryana
12476,Jammu Tawi - Hapa Sarvodaya SF Express,NDLS,NEW DELHI,21:30:00,21:50:00,1,,NR,Delhi
12476,Jammu Tawi - Hapa Sarvodaya SF Express,NZM,DELHI H NIZAMUDDIN,21:57:00,21:57:00,1,,NR,Delhi
12476,Jammu Tawi - Hapa Sarvodaya SF Express,KOTA,KOTA JN,03:50:00,04:00:00,2,,WCR,Rajasthan
12476,Jammu Tawi - Hapa Sarvodaya SF Express,RTM,RATLAM JN,08:00:00,08:20:00,2,,WR,Madhya Pradesh
12476,Jammu Tawi - Hapa Sarvodaya SF Express,BRC,VADODARA JN,12:05:00,12:23:00,2,,WR,Gujarat
12476,Jammu Tawi - Hapa Sarvodaya SF Express,ADI,AHMEDABAD JN,14:10:00,14:30:00,2,,WR,Gujarat
56640,Mangalore-Verna Passenger,MAQ,MANGALORE CNTL,None,06:20:00,1,,SR,Karnataka
56640,Mangalore-Verna Passenger,MAO,MADGAON,12:40:00,12:45:00,1,,KR,Goa
15235,Howrah-Darbhanga Express,HWH,HOWRAH JN,None,11:05:00,1,,ER,West Bengal
15235,Howrah-Darbhanga Express,BWN,BARDDHAMAN JN,12:16:00,12:21:00,1,,ER,West Bengal
15235,Howrah-Darbhanga Express,ASN,ASANSOL JN,14:11:00,14:21:00,1,,ER,West Bengal
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,ADI,AHMEDABAD JN,None,16:15:00,1,,WR,Gujarat
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,JP,JAIPUR,03:40:00,03:50:00,2,,NWR,Rajasthan
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,TDL,TUNDLA JN,10:15:00,10:20:00,2,,NCR,Uttar Pradesh
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,CNB,KANPUR CENTRAL,13:40:00,13:50:00,2,,NCR,Uttar Pradesh
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,LKO,LUCKNOW,15:10:00,15:20:00,2,,NER,Uttar Pradesh
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,MFP,MUZAFFARPUR JN,04:00:00,None,3,,ECR,Bihar
12927,Mumbai Central -Vadodara Express,BCT,Mumbai Central,None,23:40:00,1,,WR,Maharashtra
12927,Mumbai Central -Vadodara Express,ST,SURAT,04:03:00,04:05:00,2,,WR,Gujarat
12927,Mumbai Central -Vadodara Express,BRC,VADODARA JN,06:05:00,None,2,,WR,Gujarat
53321,ASANSOL DHANBAD PASS,ASN,ASANSOL JN,None,16:30:00,1,,ER,West Bengal
53321,ASANSOL DHANBAD PASS,DHN,DHANBAD JN,18:00:00,None,1,,ECR,Jharkhand
12377,Padatik Express,SDAH,KOLKATA SEALDAH,None,22:55:00,1,,ER,West Bengal
12377,Padatik Express,BWN,BARDDHAMAN JN,00:23:00,00:25:00,2,,ER,West Bengal
12377,Padatik Express,NJP,NEW JALPAIGURI,09:05:00,None,2,,NFR,West Bengal
12712,Pinakini Express,MAS,CHENNAI CENTRAL,None,14:05:00,1,,SR,Tamil Nadu
12712,Pinakini Express,BZA,VIJAYAWADA JN,21:10:00,None,1,,SCR,Andhra Pradesh
12614,Tippu Express,SBC,BANGALORE CITY JN,None,15:00:00,1,,SWR,Karnataka
12614,Tippu Express,MYS,MYSORE JN,17:30:00,None,1,,SWR,Karnataka
51033,Mumbai Sainagar Shirdi Fast Pass(Via Daund),CSTM,MUMBAI CST,None,22:55:00,1,,CR,Maharashtra
51033,Mumbai Sainagar Shirdi Fast Pass(Via Daund),DR,MUMBAI DADAR CENTRAL,23:08:00,23:10:00,1,,CR,Maharashtra
51033,Mumbai Sainagar Shirdi Fast Pass(Via Daund),KYN,KALYAN JN,23:50:00,23:55:00,1,,CR,Maharashtra
51033,Mumbai Sainagar Shirdi Fast Pass(Via Daund),PUNE,PUNE JN,04:10:00,04:25:00,2,,CR,Maharashtra
09716,Solapur - Jaipur Special,SUR,SOLAPUR JN,None,06:45:00,1,,CR,Maharashtra
09716,Solapur - Jaipur Special,ET,ITARSI JN,02:40:00,02:50:00,2,,WCR,Madhya Pradesh
09716,Solapur - Jaipur Special,BPL,BHOPAL JN,04:50:00,05:00:00,2,,WCR,Madhya Pradesh
09716,Solapur - Jaipur Special,KOTA,KOTA JN,13:15:00,13:25:00,2,,WCR,Rajasthan
09716,Solapur - Jaipur Special,JP,JAIPUR,18:30:00,None,2,,NWR,Rajasthan
12221,PUNE - HOWRAH AC Duronto Exp,PUNE,PUNE JN,None,15:15:00,1,,CR,Maharashtra
12221,PUNE - HOWRAH AC Duronto Exp,NGP,NAGPUR,03:54:00,03:54:00,2,,SECR,Maharashtra
12221,PUNE - HOWRAH AC Duronto Exp,BSP,BILASPUR JN,09:46:00,09:46:00,2,,SECR,Chhattisgarh
12221,PUNE - HOWRAH AC Duronto Exp,ROU,ROURKELA,14:06:00,14:06:00,2,,SER,Odisha
12221,PUNE - HOWRAH AC Duronto Exp,TATA,TATANAGAR JN,16:25:00,16:25:00,2,,SER,Jharkhand
12221,PUNE - HOWRAH AC Duronto Exp,HWH,HOWRAH JN,19:40:00,None,2,,ER,West Bengal
12892,Bhubaneswar Baripada SF Express,BBS,BHUBANESWAR,None,17:10:00,1,,ECoR,Odisha
12892,Bhubaneswar Baripada SF Express,CTC,CUTTACK,17:40:00,17:42:00,1,,ECoR,Odisha
63241,Patna Gaya Passenger MEMU,PNBE,PATNA JN,None,06:00:00,1,,ECR,Bihar
63241,Patna Gaya Passenger MEMU,GAYA,GAYA JN,09:40:00,None,1,,ECR,Bihar
17617,Tapovan Express,CSTM,MUMBAI CST,None,06:10:00,1,,CR,Maharashtra
17617,Tapovan Express,DR,MUMBAI DADAR CENTRAL,06:23:00,06:25:00,1,,CR,Maharashtra
17617,Tapovan Express,KYN,KALYAN JN,07:05:00,07:10:00,1,,CR,Maharashtra
17617,Tapovan Express,AWB,AURANGABAD,13:15:00,13:20:00,1,,SCR,Maharashtra
12926,Paschim Express,ASR,AMRITSAR JN,None,08:10:00,1,,NR,Punjab
12926,Paschim Express,LDH,LUDHIANA JN,10:30:00,10:40:00,1,,NR,Punjab
12926,Paschim Express,UMB,AMBALA CANT JN,12:30:00,13:05:00,1,,NR,Haryana
12926,Paschim Express,NDLS,NEW DELHI,16:25:00,16:55:00,1,,NR,Delhi
12926,Paschim Express,NZM,DELHI H NIZAMUDDIN,17:03:00,17:03:00,1,,NR,Delhi
12926,Paschim Express,KOTA,KOTA JN,23:32:00,23:45:00,1,,WCR,Rajasthan
12926,Paschim Express,RTM,RATLAM JN,04:00:00,04:20:00,2,,WR,Madhya Pradesh
12926,Paschim Express,BRC,VADODARA JN,08:30:00,08:48:00,2,,WR,Gujarat
12926,Paschim Express,ST,SURAT,10:40:00,10:45:00,2,,WR,Gujarat
16215,Chamundi Express,MYS,MYSORE JN,None,06:45:00,1,,SWR,Karnataka
16215,Chamundi Express,SBC,BANGALORE CITY JN,09:40:00,None,1,,SWR,Karnataka
16232,Mysore Mayiladuturai Express,MYS,MYSORE JN,None,15:45:00,1,,SWR,Karnataka
16232,Mysore Mayiladuturai Express,SBC,BANGALORE CITY JN,18:45:00,19:05:00,1,,SWR,Karnataka
12156,Shaan E Bhopal SF Express,NZM,DELHI H NIZAMUDDIN,None,21:00:00,1,,NR,Delhi
12156,Shaan E Bhopal SF Express,AGC,AGRA CANTT,23:35:00,23:38:00,1,,NCR,Uttar Pradesh
12156,Shaan E Bhopal SF Express,GWL,GWALIOR JN,01:10:00,01:13:00,2,,NCR,Madhya Pradesh
12156,Shaan E Bhopal SF Express,JHS,JHANSI JN,02:33:00,02:43:00,2,,NCR,Uttar Pradesh
12156,Shaan E Bhopal SF Express,BPL,BHOPAL JN,06:35:00,06:40:00,2,,WCR,Madhya Pradesh
63545,Asansol Dhanbad Passenger,ASN,ASANSOL JN,None,14:00:00,1,,ER,West Bengal
63545,Asansol Dhanbad Passenger,DHN,DHANBAD JN,15:20:00,None,1,,ECR,Jharkhand
19023,Mumbai Firozpur Janata Express,BCT,Mumbai Central,None,07:25:00,1,,WR,Maharashtra
19023,Mumbai Firozpur Janata Express,ST,SURAT,13:42:00,13:49:00,1,,WR,Gujarat
19023,Mumbai Firozpur Janata Express,BRC,VADODARA JN,16:10:00,16:20:00,1,,WR,Gujarat
19023,Mumbai Firozpur Janata Express,RTM,RATLAM JN,21:05:00,21:25:00,1,,WR,Madhya Pradesh
19023,Mumbai Firozpur Janata Express,KOTA,KOTA JN,02:35:00,02:45:00,2,,WCR,Rajasthan
19023,Mumbai Firozpur Janata Express,NZM,DELHI H NIZAMUDDIN,12:18:00,12:20:00,2,,NR,Delhi
19023,Mumbai Firozpur Janata Express,NDLS,NEW DELHI,12:45:00,13:15:00,2,,NR,Delhi
19023,Mumbai Firozpur Janata Express,FZR,FIROZPUR CANT,22:20:00,None,2,,NR,Punjab
29059,Hapa InterCity Express,ST,SURAT,None,13:35:00,1,,WR,Gujarat
29059,Hapa InterCity Express,BRC,VADODARA JN,15:26:00,15:31:00,1,,WR,Gujarat
29059,Hapa InterCity Express,ADI,AHMEDABAD JN,17:40:00,18:00:00,1,,WR,Gujarat
22112,Nagpur-Bhusaval SF Express,NGP,NAGPUR,None,07:20:00,1,,SECR,Maharashtra
22112,Nagpur-Bhusaval SF Express,ET,ITARSI JN,12:45:00,13:05:00,1,,WCR,Madhya Pradesh
63247,Patna Gaya Passenger MEMU,PNBE,PATNA JN,None,10:30:00,1,,ECR,Bihar
63247,Patna Gaya Passenger MEMU,GAYA,GAYA JN,13:15:00,None,1,,ECR,Bihar
54378,Bareilly Allahabad Passenger,BE,BAREILLY,None,09:30:00,1,,NER,Uttar Pradesh
54378,Bareilly Allahabad Passenger,LKO,LUCKNOW,16:35:00,17:00:00,1,,NER,Uttar Pradesh
09736,Jaipur - Secunderabad (Weekly) Special,JP,JAIPUR,None,21:10:00,1,,NWR,Rajasthan
09736,Jaipur - Secunderabad (Weekly) Special,KOTA,KOTA JN,00:25:00,00:35:00,2,,WCR,Rajasthan
09736,Jaipur - Secunderabad (Weekly) Special,BPL,BHOPAL JN,09:40:00,09:50:00,2,,WCR,Madhya Pradesh
09736,Jaipur - Secunderabad (Weekly) Special,ET,ITARSI JN,12:05:00,12:15:00,2,,WCR,Madhya Pradesh
09736,Jaipur - Secunderabad (Weekly) Special,NGP,NAGPUR,16:40:00,16:50:00,2,,SECR,Maharashtra
09736,Jaipur - Secunderabad (Weekly) Special,SC,SECUNDERABAD JN,03:55:00,None,3,,SCR,Telangana
63513,Barddhaman Asansol mEMU,BWN,BARDDHAMAN JN,None,10:00:00,1,,ER,West Bengal
63513,Barddhaman Asansol mEMU,ASN,ASANSOL JN,11:50:00,None,1,,ER,West Bengal
16328,Trivandrum-Korba Express,TVC,TRIVANDRUM CENTRAL,None,05:30:00,1,,SR,Kerala
16328,Trivandrum-Korba Express,ERS,ERNAKULAM JN,10:03:00,10:03:00,1,,SR,Kerala
16328,Trivandrum-Korba Express,CBE,COIMBATORE JN,15:15:00,15:20:00,1,,SR,Tamil Nadu
16328,Trivandrum-Korba Express,MAS,CHENNAI CENTRAL,23:05:00,23:25:00,1,,SR,Tamil Nadu
16328,Trivandrum-Korba Express,BZA,VIJAYAWADA JN,06:05:00,06:20:00,2,,SCR,Andhra Pradesh
16328,Trivandrum-Korba Express,NGP,NAGPUR,16:45:00,17:10:00,2,,SECR,Maharashtra
16328,Trivandrum-Korba Express,R,RAIPUR JN,22:40:00,22:50:00,2,,SECR,Chhattisgarh
16328,Trivandrum-Korba Express,BSP,BILASPUR JN,01:35:00,01:45:00,3,,SECR,Chhattisgarh
16342,Trivandrum-Ernakulam-Guruvayur Intercity Express,TVC,TRIVANDRUM CENTRAL,None,17:25:00,1,,SR,Kerala
16342,Trivandrum-Ernakulam-Guruvayur Intercity Express,ERS,ERNAKULAM JN,21:30:00,21:35:00,1,,SR,Kerala
12933,Karnavati Express,BCT,Mumbai Central,None,13:40:00,1,,WR,Maharashtra
12933,Karnavati Express,ST,SURAT,17:35:00,17:40:00,1,,WR,Gujarat
12933,Karnavati Express,BRC,VADODARA JN,19:25:00,19:30:00,1,,WR,Gujarat
12933,Karnavati Express,ADI,AHMEDABAD JN,21:25:00,None,1,,WR,Gujarat
19107,Ahmedabad-Udhampur Janmabhoomi Express,ADI,AHMEDABAD JN,None,08:05:00,1,,WR,Gujarat
19107,Ahmedabad-Udhampur Janmabhoomi Express,JU,JODHPUR JN,17:00:00,17:15:00,1,,NWR,Rajasthan
19107,Ahmedabad-Udhampur Janmabhoomi Express,FZR,FIROZPUR CANT,09:25:00,09:45:00,2,,NR,Punjab
19107,Ahmedabad-Udhampur Janmabhoomi Express,JAT,JAMMU TAWI,15:30:00,15:50:00,2,,NR,Jammu and Kashmir
63252,Gaya Patna Passenger MEMU,GAYA,GAYA JN,None,15:00:00,1,,ECR,Bihar
63252,Gaya Patna Passenger MEMU,PNBE,PATNA JN,18:00:00,None,1,,ECR,Bihar
13329,Ganga Damodar Express,DHN,DHANBAD JN,None,23:10:00,1,,ECR,Jharkhand
13329,Ganga Damodar Express,GAYA,GAYA JN,02:35:00,03:00:00,2,,ECR,Bihar
13329,Ganga Damodar Express,PNBE,PATNA JN,05:15:00,None,2,,ECR,Bihar
59802,Jaipur Nagda Fast Passenger,JP,JAIPUR,None,23:30:00,1,,NWR,Rajasthan
59802,Jaipur Nagda Fast Passenger,KOTA,KOTA JN,05:35:00,06:00:00,2,,WCR,Rajasthan
14308,Bareilly-Prayag Passenger,BE,BAREILLY,None,17:00:00,1,,NER,Uttar Pradesh
14308,Bareilly-Prayag Passenger,LKO,LUCKNOW,22:05:00,22:20:00,1,,NER,Uttar Pradesh
18416,Puri-Banspani InterCity,PURI,PURI,None,06:00:00,1,,ECoR,Odisha
18416,Puri-Banspani InterCity,BBS,BHUBANESWAR,07:32:00,07:37:00,1,,ECoR,Odisha
18416,Puri-Banspani InterCity,CTC,CUTTACK,08:25:00,08:35:00,1,,ECoR,Odisha
19270,Muzaffarpur-Porbandar Express,MFP,MUZAFFARPUR JN,None,15:00:00,1,,ECR,Bihar
19270,Muzaffarpur-Porbandar Express,LKO,LUCKNOW,04:20:00,04:30:00,2,,NER,Uttar Pradesh
19270,Muzaffarpur-Porbandar Express,BE,BAREILLY,08:00:00,08:05:00,2,,NER,Uttar Pradesh
19270,Muzaffarpur-Porbandar Express,MB,MORADABAD,09:35:00,09:45:00,2,,NR,Uttar Pradesh
19270,Muzaffarpur-Porbandar Express,GZB,GHAZIABAD,12:18:00,12:18:00,2,,NR,Uttar Pradesh
19270,Muzaffarpur-Porbandar Express,JP,JAIPUR,18:35:00,18:50:00,2,,NWR,Rajasthan
19270,Muzaffarpur-Porbandar Express,ADI,AHMEDABAD JN,07:15:00,07:50:00,3,,WR,Gujarat
09728,Jaipur-Indore Special,JP,JAIPUR,None,20:40:00,1,,NWR,Rajasthan
09728,Jaipur-Indore Special,KOTA,KOTA JN,00:01:00,00:10:00,2,,WCR,Rajasthan
06011,Chennai Central Kollam (Weekly) SF Special,MAS,CHENNAI CENTRAL,None,15:15:00,1,,SR,Tamil Nadu
06011,Chennai Central Kollam (Weekly) SF Special,CBE,COIMBATORE JN,22:30:00,22:35:00,1,,SR,Tamil Nadu
06011,Chennai Central Kollam (Weekly) SF Special,ERS,ERNAKULAM JN,02:38:00,02:38:00,2,,SR,Kerala
12034,New Delhi-Kanpur Shatabdi Express,NDLS,NEW DELHI,None,15:55:00,1,,NR,Delhi
12034,New Delhi-Kanpur Shatabdi Express,GZB,GHAZIABAD,16:31:00,16:33:00,1,,NR,Uttar Pradesh
12034,New Delhi-Kanpur Shatabdi Express,ALJN,ALIGARH JN,17:39:00,17:39:00,1,,NCR,Uttar Pradesh
12034,New Delhi-Kanpur Shatabdi Express,TDL,TUNDLA JN,18:28:00,18:28:00,1,,NCR,Uttar Pradesh
12034,New Delhi-Kanpur Shatabdi Express,CNB,KANPUR CENTRAL,20:50:00,None,1,,NCR,Uttar Pradesh
17005,HYDERABAD DECCAN - RAXAUL  Exp,HYB,HYDERABAD DECCAN,None,21:30:00,1,,SCR,Andhra Pradesh
17005,HYDERABAD DECCAN - RAXAUL  Exp,SC,SECUNDERABAD JN,21:50:00,22:00:00,1,,SCR,Telangana
17005,HYDERABAD DECCAN - RAXAUL  Exp,NGP,NAGPUR,07:50:00,08:00:00,2,,SECR,Maharashtra
17005,HYDERABAD DECCAN - RAXAUL  Exp,R,RAIPUR JN,12:35:00,12:40:00,2,,SECR,Chhattisgarh
17005,HYDERABAD DECCAN - RAXAUL  Exp,BSP,BILASPUR JN,14:30:00,14:45:00,2,,SECR,Chhattisgarh
17005,HYDERABAD DECCAN - RAXAUL  Exp,ROU,ROURKELA,19:05:00,19:25:00,2,,SER,Odisha
17005,HYDERABAD DECCAN - RAXAUL  Exp,DHN,DHANBAD JN,03:55:00,04:05:00,3,,ECR,Jharkhand
19306,Shipra Express,HWH,HOWRAH JN,None,17:45:00,1,,ER,West Bengal
19306,Shipra Express,BWN,BARDDHAMAN JN,19:03:00,19:08:00,1,,ER,West Bengal
19306,Shipra Express,ASN,ASANSOL JN,20:40:00,20:45:00,1,,ER,West Bengal
19306,Shipra Express,DHN,DHANBAD JN,22:17:00,22:27:00,1,,ECR,Jharkhand
19306,Shipra Express,GAYA,GAYA JN,01:45:00,01:55:00,2,,ECR,Bihar
19306,Shipra Express,MGS,MUGHAL SARAI JN,04:50:00,05:10:00,2,,ECR,Uttar Pradesh
19306,Shipra Express,ALD,ALLAHABAD JN,07:40:00,08:12:00,2,,NCR,Uttar Pradesh
19306,Shipra Express,BPL,BHOPAL JN,20:35:00,20:55:00,2,,WCR,Madhya Pradesh
12901,Gujarat Mail,BCT,Mumbai Central,None,21:45:00,1,,WR,Maharashtra
12901,Gujarat Mail,ST,SURAT,02:10:00,02:15:00,2,,WR,Gujarat
12901,Gujarat Mail,BRC,VADODARA JN,04:15:00,04:20:00,2,,WR,Gujarat
12901,Gujarat Mail,ADI,AHMEDABAD JN,06:25:00,None,2,,WR,Gujarat
15708,Amrapali Express,ASR,AMRITSAR JN,None,07:15:00,1,,NR,Punjab
15708,Amrapali Express,LDH,LUDHIANA JN,09:55:00,10:05:00,1,,NR,Punjab
15708,Amrapali Express,UMB,AMBALA CANT JN,11:58:00,12:03:00,1,,NR,Haryana
15708,Amrapali Express,GZB,GHAZIABAD,15:46:00,15:46:00,1,,NR,Uttar Pradesh
15708,Amrapali Express,ALJN,ALIGARH JN,17:11:00,17:16:00,1,,NCR,Uttar Pradesh
15708,Amrapali Express,TDL,TUNDLA JN,18:40:00,18:45:00,1,,NCR,Uttar Pradesh
15708,Amrapali Express,CNB,KANPUR CENTRAL,22:45:00,23:00:00,1,,NCR,Uttar Pradesh
15708,Amrapali Express,LKO,LUCKNOW,00:25:00,00:50:00,2,,NER,Uttar Pradesh
15708,Amrapali Express,MFP,MUZAFFARPUR JN,13:12:00,13:22:00,2,,ECR,Bihar
53131,Sealdah Muzaffarpur Fast Passenger,SDAH,KOLKATA SEALDAH,None,05:45:00,1,,ER,West Bengal
53131,Sealdah Muzaffarpur Fast Passenger,BWN,BARDDHAMAN JN,09:00:00,09:04:00,1,,ER,West Bengal
53131,Sealdah Muzaffarpur Fast Passenger,ASN,ASANSOL JN,11:05:00,11:30:00,1,,ER,West Bengal
53131,Sealdah Muzaffarpur Fast Passenger,MFP,MUZAFFARPUR JN,00:15:00,None,2,,ECR,Bihar
12002,New Delhi-Bhopal Shatabdi Express,NDLS,NEW DELHI,None,06:15:00,1,,NR,Delhi
12002,New Delhi-Bhopal Shatabdi Express,NZM,DELHI H NIZAMUDDIN,06:19:00,06:19:00,1,,NR,Delhi
12002,New Delhi-Bhopal Shatabdi Express,AGC,AGRA CANTT,08:12:00,08:17:00,1,,NCR,Uttar Pradesh
12002,New Delhi-Bhopal Shatabdi Express,GWL,GWALIOR JN,09:35:00,09:38:00,1,,NCR,Madhya Pradesh
12002,New Delhi-Bhopal Shatabdi Express,JHS,JHANSI JN,10:48:00,10:56:00,1,,NCR,Uttar Pradesh
12002,New Delhi-Bhopal Shatabdi Express,BPL,BHOPAL JN,14:05:00,None,1,,WCR,Madhya Pradesh
18208,Jaipur Durg Express,JP,JAIPUR,None,21:35:00,1,,NWR,Rajasthan
18208,Jaipur Durg Express,KOTA,KOTA JN,01:20:00,01:40:00,2,,WCR,Rajasthan
18208,Jaipur Durg Express,BSP,BILASPUR JN,19:10:00,19:30:00,2,,SECR,Chhattisgarh
18208,Jaipur Durg Express,R,RAIPUR JN,21:15:00,21:25:00,2,,SECR,Chhattisgarh
57273,Hubli Tirupati InterCity Passenger,UBL,HUBLI JN,None,06:00:00,1,,SWR,Karnataka
57273,Hubli Tirupati InterCity Passenger,GTL,GUNTAKAL JN,12:25:00,12:40:00,1,,SCR,Andhra Pradesh
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,ASR,AMRITSAR JN,None,13:05:00,1,,NR,Punjab
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,LDH,LUDHIANA JN,15:15:00,15:25:00,1,,NR,Punjab
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,UMB,AMBALA CANT JN,17:10:00,17:20:00,1,,NR,Haryana
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,MB,MORADABAD,21:40:00,21:55:00,1,,NR,Uttar Pradesh
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,BE,BAREILLY,23:12:00,23:15:00,1,,NER,Uttar Pradesh
14604,AMRITSAR - SAHARSA Jan Sadharan Exp,MFP,MUZAFFARPUR JN,15:10:00,15:20:00,2,,ECR,Bihar
12558,Sapt Kranti SF Express,GZB,GHAZIABAD,15:04:00,15:04:00,1,,NR,Uttar Pradesh
12558,Sapt Kranti SF Express,MB,MORADABAD,17:30:00,17:40:00,1,,NR,Uttar Pradesh
12558,Sapt Kranti SF Express,BE,BAREILLY,19:04:00,19:04:00,1,,NER,Uttar Pradesh
12558,Sapt Kranti SF Express,LKO,LUCKNOW,22:40:00,22:55:00,1,,NER,Uttar Pradesh
12558,Sapt Kranti SF Express,MFP,MUZAFFARPUR JN,10:25:00,None,2,,ECR,Bihar
12368,Vikramshila Express,GZB,GHAZIABAD,14:53:00,14:53:00,1,,NR,Uttar Pradesh
12368,Vikramshila Express,ALJN,ALIGARH JN,16:38:00,16:38:00,1,,NCR,Uttar Pradesh
12368,Vikramshila Express,TDL,TUNDLA JN,17:55:00,17:55:00,1,,NCR,Uttar Pradesh
12368,Vikramshila Express,CNB,KANPUR CENTRAL,21:44:00,21:44:00,1,,NCR,Uttar Pradesh
12368,Vikramshila Express,ALD,ALLAHABAD JN,00:56:00,00:56:00,2,,NCR,Uttar Pradesh
12368,Vikramshila Express,MGS,MUGHAL SARAI JN,03:28:00,03:28:00,2,,ECR,Uttar Pradesh
12368,Vikramshila Express,PNBE,PATNA JN,06:45:00,06:55:00,2,,ECR,Bihar
14002,ATARI SHYAM SINGH - OLD DELHI Samjhauta Exp,ASR,AMRITSAR JN,None,None,,,NR,Punjab
14002,ATARI SHYAM SINGH - OLD DELHI Samjhauta Exp,LDH,LUDHIANA JN,None,None,,,NR,Punjab
14002,ATARI SHYAM SINGH - OLD DELHI Samjhauta Exp,UMB,AMBALA CANT JN,None,None,,,NR,Haryana
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,GZB,GHAZIABAD,17:13:00,17:13:00,1,,NR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,ALJN,ALIGARH JN,19:00:00,19:02:00,1,,NCR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,TDL,TUNDLA JN,19:51:00,19:51:00,1,,NCR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,CNB,KANPUR CENTRAL,22:12:00,22:17:00,1,,NCR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,ALD,ALLAHABAD JN,00:17:00,00:20:00,2,,NCR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,MGS,MUGHAL SARAI JN,02:20:00,02:40:00,2,,ECR,Uttar Pradesh
12570,Anand Vihar Terminus-Jaynagar Garib Rath Express,PNBE,PATNA JN,05:55:00,06:05:00,2,,ECR,Bihar
12874,Jharkhand Swarna Jayanti Express,GZB,GHAZIABAD,20:01:00,20:01:00,1,,NR,Uttar Pradesh
12874,Jharkhand Swarna Jayanti Express,ALJN,ALIGARH JN,21:29:00,21:29:00,1,,NCR,Uttar Pradesh
12874,Jharkhand Swarna Jayanti Express,TDL,TUNDLA JN,22:34:00,22:34:00,1,,NCR,Uttar Pradesh
12874,Jharkhand Swarna Jayanti Express,CNB,KANPUR CENTRAL,01:45:00,01:50:00,2,,NCR,Uttar Pradesh
12874,Jharkhand Swarna Jayanti Express,ALD,ALLAHABAD JN,04:20:00,04:50:00,2,,NCR,Uttar Pradesh
22408,Delhi Anand Vihar Terminus-Varanasi Garib Rath,GZB,GHAZIABAD,18:24:00,18:24:00,1,,NR,Uttar Pradesh
22408,Delhi Anand Vihar Terminus-Varanasi Garib Rath,MB,MORADABAD,21:00:00,21:10:00,1,,NR,Uttar Pradesh
22408,Delhi Anand Vihar Terminus-Varanasi Garib Rath,BE,BAREILLY,22:30:00,22:35:00,1,,NER,Uttar Pradesh
22408,Delhi Anand Vihar Terminus-Varanasi Garib Rath,LKO,LUCKNOW,02:25:00,02:35:00,2,,NER,Uttar Pradesh
12818,Jharkhand Swarna Jayanti Express,GZB,GHAZIABAD,20:01:00,20:01:00,1,,NR,Uttar Pradesh
